HO,MR,RCH,FULL,Type,Tech,Band,Operator
0.02,0.05,0.01,0.065,SCG Mod.,NSA,Mid,ATT
0.02,0.049,0.01,0.069,SCG Mod.,NSA,Mid,ATT
0.035,0.132,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.034,0.10400000000000001,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.046,0.12100000000000001,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.035,0.10599999999999998,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.033,0.199,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.035,0.05499999999999999,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.036,0.159,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.043,0.07100000000000001,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.032,0.055999999999999994,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.065,0.055999999999999994,0.014,0.0,SCG Rel.,NSA,Mid,ATT
0.045,0.061,0.015,0.0,SCG Rel.,NSA,Mid,ATT
0.068,0.04999999999999999,0.013,0.0,SCG Rel.,NSA,Mid,ATT
0.065,0.059,0.013,0.0,SCG Rel.,NSA,Mid,ATT
0.049,0.031,0.013,0.0,SCG Rel.,NSA,Mid,ATT
0.049,0.03899999999999999,0.013,0.0,SCG Rel.,NSA,Mid,ATT
0.044,0.06,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.035,0.094,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.043,0.179,0.01,0.0,SCG Rel.,NSA,Mid,ATT
0.015,0.056999999999999995,0.019,0.034,MCG,NSA,Mid,ATT
0.016,0.066,0.014,0.03,MCG,NSA,Mid,ATT
0.014,0.084,0.072,0.085,MCG,NSA,Mid,ATT
0.015,0.072,0.016,0.03,MCG,NSA,Mid,ATT
0.013,0.077,0.013,0.026,MCG,NSA,Mid,ATT
0.037,0.039,0.017,0.054,MCG,NSA,Mid,ATT
0.016,0.009000000000000001,0.01,0.026,MCG,NSA,Mid,ATT
0.014,0.098,0.014,0.028,MCG,NSA,Mid,ATT
0.015,0.081,0.017,0.032,MCG,NSA,Mid,ATT
0.016,0.074,0.013,0.029,MCG,NSA,Mid,ATT
0.014,0.088,0.01,0.023,MCG,NSA,Mid,ATT
0.014,0.069,0.018,0.031,MCG,NSA,Mid,ATT
0.014,0.092,0.019,0.033,MCG,NSA,Mid,ATT
0.014,0.052000000000000005,0.019,0.033,MCG,NSA,Mid,ATT
0.016,0.071,0.01,0.026,MCG,NSA,Mid,ATT
0.013,0.075,0.019,0.032,MCG,NSA,Mid,ATT
0.014,0.07100000000000001,0.015,0.028,MCG,NSA,Mid,ATT
0.016,0.057999999999999996,0.012,0.027,MCG,NSA,Mid,ATT
0.015,0.071,0.019,0.034,MCG,NSA,Mid,ATT
0.015,0.14100000000000001,0.012,0.027,MCG,NSA,Mid,ATT
0.015,0.074,0.018,0.033,MCG,NSA,Mid,ATT
0.016,0.022,0.013,0.029,MCG,NSA,Mid,ATT
0.016,0.138,0.014,0.03,MCG,NSA,Mid,ATT
0.015,0.14300000000000002,0.012,0.026,MCG,NSA,Mid,ATT
0.015,0.071,0.012,0.027,MCG,NSA,Mid,ATT
0.014,0.073,0.017,0.031,MCG,NSA,Mid,ATT
0.013,0.091,0.012,0.025,MCG,NSA,Mid,ATT
0.015,0.087,0.01,0.024,MCG,NSA,Mid,ATT
0.016,0.09,0.018,0.034,MCG,NSA,Mid,ATT
0.013,0.07,0.014,0.027,MCG,NSA,Mid,ATT
0.015,0.071,0.013,0.027,MCG,NSA,Mid,ATT
0.016,0.08,0.015,0.031,MCG,NSA,Mid,ATT
0.013,0.067,0.013,0.026,MCG,NSA,Mid,ATT
0.013,0.061,0.034,0.047,MCG,NSA,Mid,ATT
0.014,0.075,0.012,0.025,MCG,NSA,Mid,ATT
0.016,0.082,0.013,0.029,MCG,NSA,Mid,ATT
0.013,0.09,0.017,0.03,MCG,NSA,Mid,ATT
0.015,0.08,0.011,0.026,MCG,NSA,Mid,ATT
0.015,0.14,0.014,0.029,MCG,NSA,Mid,ATT
0.014,0.089,0.01,0.024,MCG,NSA,Mid,ATT
0.014,0.068,0.012,0.025,MCG,NSA,Mid,ATT
0.015,0.076,0.018,0.032,MCG,NSA,Mid,ATT
0.015,0.056999999999999995,0.017,0.032,MCG,NSA,Mid,ATT
0.014,0.067,0.012,0.025,MCG,NSA,Mid,ATT
0.015,0.075,0.016,0.031,MCG,NSA,Mid,ATT
0.016,0.083,0.018,0.033,MCG,NSA,Mid,ATT
0.016,0.083,0.018,0.033,MCG,NSA,Mid,ATT
0.013,0.083,0.018,0.031,MCG,NSA,Mid,ATT
0.014,0.079,0.015,0.029,MCG,NSA,Mid,ATT
0.015,0.075,0.01,0.025,MCG,NSA,Mid,ATT
0.015,0.067,0.017,0.031,MCG,NSA,Mid,ATT
0.038,0.07100000000000001,0.013,0.051,MCG,NSA,Mid,ATT
0.014,0.075,0.018,0.032,MCG,NSA,Mid,ATT
0.015,0.077,0.011,0.026,MCG,NSA,Mid,ATT
0.016,0.072,0.019,0.034,MCG,NSA,Mid,ATT
0.016,0.076,0.015,0.031,MCG,NSA,Mid,ATT
0.015,0.079,0.052,0.067,MCG,NSA,Mid,ATT
0.015,0.112,0.017,0.032,MCG,NSA,Mid,ATT
0.013,0.076,0.015,0.028,MCG,NSA,Mid,ATT
0.016,0.074,0.015,0.03,MCG,NSA,Mid,ATT
0.014,0.149,0.017,0.031,MCG,NSA,Mid,ATT
0.013,0.064,0.01,0.023,MCG,NSA,Mid,ATT
0.014,0.079,0.013,0.026,MCG,NSA,Mid,ATT
0.015,0.089,0.013,0.027,MCG,NSA,Mid,ATT
0.015,0.052000000000000005,0.015,0.03,MCG,NSA,Mid,ATT
0.015,0.14100000000000001,0.035,0.049,MCG,NSA,Mid,ATT
0.014,0.069,0.015,0.029,MCG,NSA,Mid,ATT
0.013,0.094,0.018,0.031,MCG,NSA,Mid,ATT
0.014,0.065,0.014,0.027,MCG,NSA,Mid,ATT
0.016,0.083,0.016,0.031,MCG,NSA,Mid,ATT
0.014,0.091,0.013,0.026,MCG,NSA,Mid,ATT
0.012,0.141,0.017,0.029,MCG,NSA,Mid,ATT
0.014,0.089,0.011,0.024,MCG,NSA,Mid,ATT
0.016,0.06999999999999999,0.011,0.026,MCG,NSA,Mid,ATT
0.038,0.068,0.114,0.152,MCG,NSA,Mid,ATT
0.039,0.07500000000000001,0.057,0.096,MCG,NSA,Mid,ATT
0.015,0.06,0.019,0.033,MCG,NSA,Mid,ATT
0.016,0.013000000000000001,0.019,0.034,MCG,NSA,Mid,ATT
0.015,0.081,0.015,0.03,MCG,NSA,Mid,ATT
0.017,0.10099999999999999,0.017,0.034,MCG,NSA,Mid,ATT
0.015,0.076,0.017,0.032,MCG,NSA,Mid,ATT
0.015,0.067,0.019,0.033,MCG,NSA,Mid,ATT
0.014,0.069,0.01,0.023,MCG,NSA,Mid,ATT
0.014,0.075,0.015,0.028,MCG,NSA,Mid,ATT
0.014,0.06,0.016,0.03,MCG,NSA,Mid,ATT
0.016,0.071,0.019,0.034,MCG,NSA,Mid,ATT
0.014,0.061,0.018,0.032,MCG,NSA,Mid,ATT
0.014,0.035,0.014,0.027,MCG,NSA,Mid,ATT
0.015,0.062,0.019,0.033,MCG,NSA,Mid,ATT
0.016,0.06,0.012,0.028,MCG,NSA,Mid,ATT
0.014,0.08,0.01,0.023,MCG,NSA,Mid,ATT
0.015,0.071,0.014,0.028,MCG,NSA,Mid,ATT
0.014,0.099,0.019,0.032,MCG,NSA,Mid,ATT
0.015,0.085,0.017,0.032,MCG,NSA,Mid,ATT
0.016,0.098,0.014,0.03,MCG,NSA,Mid,ATT
0.014,0.07,0.018,0.031,MCG,NSA,Mid,ATT
0.015,0.057999999999999996,0.012,0.027,MCG,NSA,Mid,ATT
0.014,0.07100000000000001,0.017,0.031,MCG,NSA,Mid,ATT
0.016,0.072,0.012,0.028,MCG,NSA,Mid,ATT
0.014,0.067,0.012,0.025,MCG,NSA,Mid,ATT
0.015,0.075,0.019,0.034,MCG,NSA,Mid,ATT
0.013,0.099,0.014,0.027,MCG,NSA,Mid,ATT
0.012,0.07,0.018,0.03,MCG,NSA,Mid,ATT
0.015,0.079,0.012,0.027,MCG,NSA,Mid,ATT
0.014,0.081,0.019,0.033,MCG,NSA,Mid,ATT
0.016,0.06999999999999999,0.013,0.029,MCG,NSA,Mid,ATT
0.015,0.087,0.015,0.029,MCG,NSA,Mid,ATT
0.04,0.07500000000000001,0.011,0.051,MCG,NSA,Mid,ATT
0.015,0.079,0.014,0.028,MCG,NSA,Mid,ATT
0.015,0.075,0.018,0.032,MCG,NSA,Mid,ATT
0.016,0.074,0.019,0.035,MCG,NSA,Mid,ATT
0.015,0.069,0.018,0.032,MCG,NSA,Mid,ATT
0.016,0.129,0.012,0.027,MCG,NSA,Mid,ATT
0.016,0.089,0.012,0.028,MCG,NSA,Mid,ATT
0.015,0.082,0.019,0.034,MCG,NSA,Mid,ATT
0.016,0.083,0.011,0.026,MCG,NSA,Mid,ATT
0.013,0.083,0.011,0.024,MCG,NSA,Mid,ATT
0.016,0.11,0.017,0.033,MCG,NSA,Mid,ATT
0.016,0.077,0.018,0.034,MCG,NSA,Mid,ATT
0.013,0.057999999999999996,0.015,0.028,MCG,NSA,Mid,ATT
0.039,0.061000000000000006,0.018,0.057,MCG,NSA,Mid,ATT
0.014,0.216,0.013,0.026,MCG,NSA,Mid,ATT
0.037,0.066,0.012,0.049,MCG,NSA,Mid,ATT
0.016,0.101,0.019,0.034,MCG,NSA,Mid,ATT
0.013,0.248,0.012,0.025,MCG,NSA,Mid,ATT
0.016,0.072,0.016,0.032,MCG,NSA,Mid,ATT
0.013,0.085,0.013,0.026,MCG,NSA,Mid,ATT
0.014,0.07,0.019,0.032,MCG,NSA,Mid,ATT
0.013,0.051000000000000004,0.019,0.032,MCG,NSA,Mid,ATT
0.015,0.064,0.012,0.027,MCG,NSA,Mid,ATT
0.014,0.052000000000000005,0.017,0.03,MCG,NSA,Mid,ATT
0.015,0.073,0.017,0.032,MCG,NSA,Mid,ATT
0.013,0.06,0.011,0.024,MCG,NSA,Mid,ATT
0.013,0.079,0.015,0.028,MCG,NSA,Mid,ATT
0.014,0.22599999999999998,0.01,0.024,MCG,NSA,Mid,ATT
0.013,0.067,0.013,0.026,MCG,NSA,Mid,ATT
0.016,0.067,0.01,0.026,MCG,NSA,Mid,ATT
0.017,0.06899999999999999,0.015,0.031,MCG,NSA,Mid,ATT
0.016,0.076,0.019,0.034,MCG,NSA,Mid,ATT
0.04,0.07100000000000001,0.012,0.051,MCG,NSA,Mid,ATT
0.013,0.077,0.012,0.025,MCG,NSA,Mid,ATT
0.038,0.054,0.01,0.048,MCG,NSA,Mid,ATT
0.016,0.065,0.017,0.033,MCG,NSA,Mid,ATT
0.015,0.053000000000000005,0.015,0.029,MCG,NSA,Mid,ATT
0.014,0.082,0.014,0.027,MCG,NSA,Mid,ATT
0.014,0.13899999999999998,0.013,0.026,MCG,NSA,Mid,ATT
0.016,0.14700000000000002,0.015,0.031,MCG,NSA,Mid,ATT
0.013,0.12300000000000001,0.018,0.031,MCG,NSA,Mid,ATT
0.014,0.241,0.017,0.031,MCG,NSA,Mid,ATT
0.015,0.011,0.016,0.03,MCG,NSA,Mid,ATT
0.014,0.143,0.012,0.025,MCG,NSA,Mid,ATT
0.014,0.13499999999999998,0.015,0.028,MCG,NSA,Mid,ATT
0.017,0.094,0.019,0.036,MCG,NSA,Mid,ATT
0.015,0.137,0.018,0.032,MCG,NSA,Mid,ATT
0.015,0.075,0.012,0.026,MCG,NSA,Mid,ATT
0.037,0.10999999999999999,0.018,0.055,MCG,NSA,Mid,ATT
0.015,0.05500000000000001,0.015,0.03,MCG,NSA,Mid,ATT
0.015,0.079,0.018,0.033,MCG,NSA,Mid,ATT
0.047,0.077,0.013,0.06,MCG,NSA,Mid,ATT
0.013,0.08,0.016,0.029,MCG,NSA,Mid,ATT
0.014,0.067,0.01,0.023,MCG,NSA,Mid,ATT
0.016,0.108,0.011,0.026,MCG,NSA,Mid,ATT
0.014,0.065,0.01,0.024,MCG,NSA,Mid,ATT
0.016,0.049,0.011,0.027,MCG,NSA,Mid,ATT
0.014,0.23099999999999998,0.012,0.026,MCG,NSA,Mid,ATT
0.014,0.066,0.016,0.03,MCG,NSA,Mid,ATT
0.015,0.15400000000000003,0.012,0.027,MCG,NSA,Mid,ATT
0.015,0.077,0.012,0.027,MCG,NSA,Mid,ATT
0.016,0.085,0.018,0.034,MCG,NSA,Mid,ATT
0.103,0.06899999999999999,,,PCell,NSA,MM,ATT
0.076,4.799,,,PCell,NSA,MM,ATT
0.016,0.117,,,PCell,NSA,MM,ATT
0.053,0.048999999999999995,,,PCell,NSA,MM,ATT
0.068,0.101,,,PCell,NSA,MM,ATT
0.078,1.7449999999999999,,,PCell,NSA,MM,ATT
0.016,0.388,,,PCell,NSA,MM,ATT
0.074,0.05,,,PCell,NSA,MM,ATT
0.017,0.109,,,PCell,NSA,MM,ATT
0.041,0.049999999999999996,,,PCell,NSA,MM,ATT
0.071,0.03900000000000001,,,PCell,NSA,MM,ATT
0.077,0.051000000000000004,,,PCell,NSA,MM,ATT
0.066,0.064,,,PCell,NSA,MM,ATT
0.076,3.667,,,PCell,NSA,MM,ATT
0.017,0.051000000000000004,,,PCell,NSA,MM,ATT
0.079,5.098,,,PCell,NSA,MM,ATT
0.017,0.105,,,PCell,NSA,MM,ATT
0.066,0.068,,,PCell,NSA,MM,ATT
0.092,0.055999999999999994,,,PCell,NSA,MM,ATT
0.07,3.5210000000000004,,,PCell,NSA,MM,ATT
0.018,0.024000000000000004,,,PCell,NSA,MM,ATT
0.065,0.066,,,PCell,NSA,MM,ATT
0.071,0.014000000000000012,,,PCell,NSA,MM,ATT
0.066,0.068,,,PCell,NSA,MM,ATT
0.077,3.9370000000000003,,,PCell,NSA,MM,ATT
0.018,0.104,,,PCell,NSA,MM,ATT
0.064,0.062,,,PCell,NSA,MM,ATT
0.065,0.020000000000000004,,,PCell,NSA,MM,ATT
0.016,0.068,,,PCell,NSA,MM,ATT
0.047,0.174,,,PCell,NSA,MM,ATT
0.015,0.101,,,PCell,NSA,MM,ATT
0.049,0.06,,,PCell,NSA,MM,ATT
0.017,0.05,,,PCell,NSA,MM,ATT
0.04,0.069,,,PCell,NSA,MM,ATT
0.074,4.199,,,PCell,NSA,MM,ATT
0.025,0.10800000000000001,,,PCell,NSA,MM,ATT
0.055,0.066,,,PCell,NSA,MM,ATT
0.037,0.020000000000000004,,,PCell,NSA,MM,ATT
0.046,0.05,,,PCell,NSA,MM,ATT
0.017,0.047,,,PCell,NSA,MM,ATT
0.031,0.047,,,PCell,NSA,MM,ATT
0.066,0.095,,,PCell,NSA,MM,ATT
0.083,0.049,,,PCell,NSA,MM,ATT
0.071,0.08900000000000001,,,PCell,NSA,MM,ATT
0.075,0.045,,,PCell,NSA,MM,ATT
0.098,0.08399999999999999,,,PCell,NSA,MM,ATT
0.081,0.05600000000000001,,,PCell,NSA,MM,ATT
0.066,0.08099999999999999,,,PCell,NSA,MM,ATT
0.082,4.781000000000001,,,PCell,NSA,MM,ATT
0.017,0.091,,,PCell,NSA,MM,ATT
0.072,0.06700000000000002,,,PCell,NSA,MM,ATT
0.081,0.12299999999999998,,,PCell,NSA,MM,ATT
0.065,0.061,,,PCell,NSA,MM,ATT
0.072,3.656,,,PCell,NSA,MM,ATT
0.066,0.067,,,PCell,NSA,MM,ATT
0.07,4.678999999999999,,,PCell,NSA,MM,ATT
0.065,0.06,,,PCell,NSA,MM,ATT
0.086,0.065,,,PCell,NSA,MM,ATT
0.031,0.084,,,PCell,NSA,MM,ATT
0.084,0.762,,,PCell,NSA,MM,ATT
0.066,0.069,,,PCell,NSA,MM,ATT
0.085,0.738,,,PCell,NSA,MM,ATT
0.072,0.084,,,PCell,NSA,MM,ATT
0.07,0.046,,,PCell,NSA,MM,ATT
0.062,3.032,,,PCell,NSA,MM,ATT
0.017,0.044,,,PCell,NSA,MM,ATT
0.064,0.07200000000000001,,,PCell,NSA,MM,ATT
0.072,2.252,,,PCell,NSA,MM,ATT
0.036,0.049999999999999996,,,PCell,NSA,MM,ATT
0.072,0.08700000000000001,,,PCell,NSA,MM,ATT
0.077,0.051000000000000004,,,PCell,NSA,MM,ATT
0.07,0.13499999999999998,,,PCell,NSA,MM,ATT
0.065,0.07599999999999998,,,PCell,NSA,MM,ATT
0.072,0.27999999999999997,,,PCell,NSA,MM,ATT
0.071,0.06999999999999999,,,PCell,NSA,MM,ATT
0.074,4.319,,,PCell,NSA,MM,ATT
0.023,0.038,,,PCell,NSA,MM,ATT
0.069,0.09,,,PCell,NSA,MM,ATT
0.075,4.156,,,PCell,NSA,MM,ATT
0.014,0.108,,,PCell,NSA,MM,ATT
0.072,0.467,,,PCell,NSA,MM,ATT
0.035,0.015999999999999993,,,PCell,NSA,MM,ATT
0.074,2.059,,,PCell,NSA,MM,ATT
0.065,0.08399999999999999,,,PCell,NSA,MM,ATT
0.073,1.0170000000000001,,,PCell,NSA,MM,ATT
0.07,0.086,,,PCell,NSA,MM,ATT
0.072,0.06000000000000001,,,PCell,NSA,MM,ATT
0.069,0.07999999999999999,,,PCell,NSA,MM,ATT
0.072,3.138,,,PCell,NSA,MM,ATT
0.063,0.057999999999999996,,,PCell,NSA,MM,ATT
0.08,0.799,,,PCell,NSA,MM,ATT
0.064,0.07400000000000001,,,PCell,NSA,MM,ATT
0.071,3.0799999999999996,,,PCell,NSA,MM,ATT
0.064,0.087,,,PCell,NSA,MM,ATT
0.08,0.040999999999999995,,,PCell,NSA,MM,ATT
0.071,0.078,,,PCell,NSA,MM,ATT
0.07,2.492,,,PCell,NSA,MM,ATT
0.036,0.036,,,PCell,NSA,MM,ATT
0.07,0.119,,,PCell,NSA,MM,ATT
0.019,0.051000000000000004,,,PCell,NSA,MM,ATT
0.062,0.059,,,PCell,NSA,MM,ATT
0.017,4.2299999999999995,,,PCell,NSA,MM,ATT
0.029,0.067,,,PCell,NSA,MM,ATT
0.037,0.065,,,PCell,NSA,MM,ATT
0.061,0.069,,,PCell,NSA,MM,ATT
0.095,0.157,,,PCell,NSA,MM,ATT
0.072,0.05500000000000001,,,PCell,NSA,MM,ATT
0.066,0.068,,,PCell,NSA,MM,ATT
0.043,0.061,,,PCell,NSA,MM,ATT
0.071,2.9019999999999997,,,PCell,NSA,MM,ATT
0.036,0.065,,,PCell,NSA,MM,ATT
0.015,4.324000000000001,,,PCell,NSA,MM,ATT
0.017,0.425,,,PCell,NSA,MM,ATT
0.05,0.05299999999999999,,,PCell,NSA,MM,ATT
0.07,0.07799999999999999,,,PCell,NSA,MM,ATT
0.07,0.059,,,PCell,NSA,MM,ATT
0.093,0.07999999999999999,,,PCell,NSA,MM,ATT
0.071,0.639,,,PCell,NSA,MM,ATT
0.025,0.041,,,PCell,NSA,MM,ATT
0.068,0.166,,,PCell,NSA,MM,ATT
0.08,0.09599999999999999,,,PCell,NSA,MM,ATT
0.072,,,,PCell,NSA,MM,ATT
0.072,0.106,,,PCell,NSA,MM,ATT
0.072,,,,PCell,NSA,MM,ATT
0.026,0.066,,,PCell,NSA,MM,ATT
0.07,3.919,,,PCell,NSA,MM,ATT
0.064,0.061,,,PCell,NSA,MM,ATT
0.072,0.05700000000000001,,,PCell,NSA,MM,ATT
0.07,0.064,,,PCell,NSA,MM,ATT
0.076,3.824,,,PCell,NSA,MM,ATT
0.019,0.056999999999999995,,,PCell,NSA,MM,ATT
0.017,0.017,,,PCell,NSA,MM,ATT
0.072,0.06400000000000002,,,PCell,NSA,MM,ATT
0.075,1.593,,,PCell,NSA,MM,ATT
0.07,0.062,,,PCell,NSA,MM,ATT
0.071,0.06400000000000002,,,PCell,NSA,MM,ATT
0.083,5.117999999999999,,,PCell,NSA,MM,ATT
0.019,0.05499999999999999,,,PCell,NSA,MM,ATT
0.062,0.068,,,PCell,NSA,MM,ATT
0.063,0.088,,,PCell,NSA,MM,ATT
0.062,1.138,,,PCell,NSA,MM,ATT
0.017,0.017,,,PCell,NSA,MM,ATT
0.089,0.07300000000000001,,,PCell,NSA,MM,ATT
0.066,0.07799999999999999,,,PCell,NSA,MM,ATT
0.09,0.148,,,PCell,NSA,MM,ATT
0.065,0.07699999999999999,,,PCell,NSA,MM,ATT
0.086,1.0579999999999998,,,PCell,NSA,MM,ATT
0.065,0.158,,,PCell,NSA,MM,ATT
0.093,2.421,,,PCell,NSA,MM,ATT
0.019,0.038000000000000006,,,PCell,NSA,MM,ATT
0.065,0.067,,,PCell,NSA,MM,ATT
0.08,0.194,,,PCell,NSA,MM,ATT
0.027,0.07,,,PCell,NSA,MM,ATT
0.084,1.773,,,PCell,NSA,MM,ATT
0.016,0.39699999999999996,,,PCell,NSA,MM,ATT
0.048,0.057999999999999996,,,PCell,NSA,MM,ATT
0.064,0.091,,,PCell,NSA,MM,ATT
0.076,0.971,,,PCell,NSA,MM,ATT
0.039,0.066,,,PCell,NSA,MM,ATT
0.075,0.111,,,PCell,NSA,MM,ATT
0.033,0.040999999999999995,,,PCell,NSA,MM,ATT
0.069,0.055999999999999994,,,PCell,NSA,MM,ATT
0.028,0.097,,,PCell,NSA,MM,ATT
0.04,4.686,,,PCell,NSA,MM,ATT
0.064,0.07999999999999999,,,PCell,NSA,MM,ATT
0.074,3.4730000000000003,,,PCell,NSA,MM,ATT
0.068,0.07200000000000001,,,PCell,NSA,MM,ATT
0.024,1.8719999999999999,,,PCell,NSA,MM,ATT
0.04,0.10499999999999998,,,PCell,NSA,MM,ATT
0.041,0.066,,,PCell,NSA,MM,ATT
0.047,2.8249999999999997,,,PCell,NSA,MM,ATT
0.017,0.024,,,PCell,NSA,MM,ATT
0.058,0.066,,,PCell,NSA,MM,ATT
0.016,0.14600000000000002,,,PCell,NSA,MM,ATT
0.071,2.864,,,PCell,NSA,MM,ATT
0.073,0.09100000000000001,,,PCell,NSA,MM,ATT
0.085,0.081,,,PCell,NSA,MM,ATT
0.065,0.07100000000000001,,,PCell,NSA,MM,ATT
0.083,0.06299999999999999,,,PCell,NSA,MM,ATT
0.024,0.11300000000000002,,,PCell,NSA,MM,ATT
0.072,0.081,,,PCell,NSA,MM,ATT
0.083,0.05700000000000001,,,PCell,NSA,MM,ATT
0.071,0.06900000000000002,,,PCell,NSA,MM,ATT
0.077,1.366,,,PCell,NSA,MM,ATT
0.066,0.066,,,PCell,NSA,MM,ATT
0.07,0.0059999999999999915,,,PCell,NSA,MM,ATT
0.025,0.10800000000000001,,,PCell,NSA,MM,ATT
0.065,,,,PCell,NSA,MM,ATT
0.012,0.021,,,PCell,NSA,MM,ATT
0.073,0.02500000000000001,,,PCell,NSA,MM,ATT
0.085,0.321,,,PCell,NSA,MM,ATT
0.023,0.07400000000000001,,,PCell,NSA,MM,ATT
0.071,0.077,,,PCell,NSA,MM,ATT
0.072,0.05700000000000001,,,PCell,NSA,MM,ATT
0.074,3.8160000000000003,,,PCell,NSA,MM,ATT
0.071,0.06999999999999999,,,PCell,NSA,MM,ATT
0.079,0.09599999999999999,,,PCell,NSA,MM,ATT
0.065,0.027999999999999997,,,PCell,NSA,MM,ATT
0.074,4.621,,,PCell,NSA,MM,ATT
0.067,0.07799999999999999,,,PCell,NSA,MM,ATT
0.068,0.063,,,PCell,NSA,MM,ATT
0.071,0.09500000000000001,,,PCell,NSA,MM,ATT
0.062,0.061,,,PCell,NSA,MM,ATT
0.071,0.06300000000000001,,,PCell,NSA,MM,ATT
0.017,0.40399999999999997,,,PCell,NSA,MM,ATT
0.042,0.059000000000000004,,,PCell,NSA,MM,ATT
0.024,0.055,,,PCell,NSA,MM,ATT
0.092,0.087,,,PCell,NSA,MM,ATT
0.08,2.574,,,PCell,NSA,MM,ATT
0.072,0.06000000000000001,,,PCell,NSA,MM,ATT
0.035,0.45299999999999996,,,PCell,NSA,MM,ATT
0.042,0.054,,,PCell,NSA,MM,ATT
0.044,0.061,,,PCell,NSA,MM,ATT
0.073,2.733,,,PCell,NSA,MM,ATT
0.026,0.03900000000000001,,,PCell,NSA,MM,ATT
0.093,1.568,,,PCell,NSA,MM,ATT
0.032,0.034,,,PCell,NSA,MM,ATT
0.066,0.068,,,PCell,NSA,MM,ATT
0.012,0.434,,,PCell,NSA,MM,ATT
0.048,0.055999999999999994,,,PCell,NSA,MM,ATT
0.064,0.092,,,PCell,NSA,MM,ATT
0.068,0.274,,,PCell,NSA,MM,ATT
0.038,0.0030000000000000027,,,PCell,NSA,MM,ATT
0.021,,,,PCell,NSA,MM,ATT
0.067,0.043,,,PCell,NSA,MM,ATT
0.069,0.055999999999999994,,,PCell,NSA,MM,ATT
0.015,0.099,,,PCell,NSA,MM,ATT
0.062,0.048,,,PCell,NSA,MM,ATT
0.012,0.048,,,PCell,NSA,MM,ATT
0.044,0.09300000000000001,,,PCell,NSA,MM,ATT
0.012,0.085,,,PCell,NSA,MM,ATT
0.074,3.563,,,PCell,NSA,MM,ATT
0.036,0.016,,,PCell,NSA,MM,ATT
0.038,0.059000000000000004,,,PCell,NSA,MM,ATT
0.023,0.09,,,PCell,NSA,MM,ATT
0.065,1.9980000000000002,,,PCell,NSA,MM,ATT
0.071,0.05700000000000001,,,PCell,NSA,MM,ATT
0.057,0.585,,,PCell,NSA,MM,ATT
0.041,0.023,,,PCell,NSA,MM,ATT
0.076,0.071,,,PCell,NSA,MM,ATT
0.067,1.292,,,PCell,NSA,MM,ATT
0.065,0.064,,,PCell,NSA,MM,ATT
0.074,0.05,,,PCell,NSA,MM,ATT
0.042,0.02899999999999999,,,PCell,NSA,MM,ATT
0.066,0.040999999999999995,,,PCell,NSA,MM,ATT
0.064,0.016,,,PCell,NSA,MM,ATT
0.083,4.492999999999999,,,PCell,NSA,MM,ATT
0.065,0.017,,,PCell,NSA,MM,ATT
0.078,0.06100000000000001,,,PCell,NSA,MM,ATT
0.066,0.066,,,PCell,NSA,MM,ATT
0.068,0.045,,,PCell,NSA,MM,ATT
0.031,0.078,,,PCell,NSA,MM,ATT
0.07,0.05299999999999999,,,PCell,NSA,MM,ATT
0.064,0.08199999999999999,,,PCell,NSA,MM,ATT
0.069,0.04999999999999999,,,PCell,NSA,MM,ATT
0.071,0.06400000000000002,,,PCell,NSA,MM,ATT
0.017,4.93,,,PCell,NSA,MM,ATT
0.07,0.07199999999999998,,,PCell,NSA,MM,ATT
0.071,0.05,,,PCell,NSA,MM,ATT
0.034,0.074,,,PCell,NSA,MM,ATT
0.082,1.6789999999999998,,,PCell,NSA,MM,ATT
0.066,0.07,,,PCell,NSA,MM,ATT
0.071,0.06999999999999999,,,PCell,NSA,MM,ATT
0.067,0.088,,,PCell,NSA,MM,ATT
0.07,0.05299999999999999,,,PCell,NSA,MM,ATT
0.026,0.07,,,PCell,NSA,MM,ATT
0.021,0.056999999999999995,,,PCell,NSA,MM,ATT
0.064,0.037000000000000005,,,PCell,NSA,MM,ATT
0.029,0.084,,,PCell,NSA,MM,ATT
0.077,,,,PCell,NSA,MM,ATT
0.077,0.09400000000000001,,,PCell,NSA,MM,ATT
0.083,2.065,,,PCell,NSA,MM,ATT
0.028,0.10300000000000001,,,PCell,NSA,MM,ATT
0.065,0.07899999999999999,,,PCell,NSA,MM,ATT
0.074,,,,PCell,NSA,MM,ATT
0.071,0.16300000000000003,,,PCell,NSA,MM,ATT
0.084,,,,PCell,NSA,MM,ATT
0.068,0.08499999999999999,,,PCell,NSA,MM,ATT
0.085,,,,PCell,NSA,MM,ATT
0.017,0.025999999999999995,,,PCell,NSA,MM,ATT
0.033,0.223,,,PCell,NSA,MM,ATT
