time_stamp(s),latency_send(ms),latency_receive(ms),jitter_send(ms),jitter_receive(ms),packet_loss_avg_send(%),packet_loss_max_send(%),packet_loss_avg_receive(%),packet_loss_max_receive(%),resolution_send,resolution_receive,FPS_send(fps),FPS_receive(fps)
689.25,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,9,12
689.5416666666666,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,9,12
689.8333333333334,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,5,11
690.125,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,5,11
690.4166666666666,1036,1572,21,5,27.8,70.5,0.0,0.0,256x144,320x180,5,11
690.7083333333334,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
691.0,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
691.2916666666666,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
691.5833333333334,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
691.875,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
692.1666666666666,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
692.4583333333334,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,11
692.75,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,12
693.0416666666666,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,12
693.3333333333334,1036,1202,21,13,27.8,70.5,0.0,0.0,256x144,320x180,6,12
693.625,67,1202,5,13,0.0,0.0,0.0,0.0,256x144,320x180,11,11
693.9166666666666,67,1202,5,13,0.0,0.0,0.0,0.0,256x144,320x180,11,11
694.2083333333334,67,1202,5,13,0.0,0.0,0.0,0.0,256x144,320x180,11,11
694.5,67,1202,5,13,0.0,0.0,0.0,0.0,320x180,320x180,9,12
694.7916666666666,67,1202,5,13,0.0,0.0,0.0,0.0,320x180,320x180,9,12
695.0833333333334,67,1202,5,13,0.0,0.0,0.0,0.0,320x180,320x180,9,12
695.375,67,1202,5,13,0.0,0.0,0.0,0.0,320x180,320x180,9,12
695.6666666666666,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
695.9583333333334,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
696.25,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
696.5416666666666,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
696.8333333333334,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
697.125,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
697.4166666666666,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
697.7083333333334,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,12
698.0,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,12
698.2916666666666,67,55,5,10,0.0,0.0,0.0,0.0,320x180,320x180,8,12
698.5833333333334,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
698.875,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
699.1666666666666,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
699.4583333333334,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
699.75,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
700.0416666666666,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
700.3333333333334,69,55,6,10,0.0,0.0,0.0,0.0,320x180,320x180,8,11
700.625,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,11
700.9166666666666,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,11
701.2083333333334,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,11
701.5,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,7,11
701.7916666666666,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,7,11
702.0833333333334,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,7,11
702.375,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,12
702.6666666666666,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,12
702.9583333333334,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,12
703.25,69,62,6,13,0.0,0.0,0.0,0.0,320x180,320x180,8,12
703.5416666666666,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,8,11
703.8333333333334,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,8,11
704.125,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,8,11
704.4166666666666,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,11,11
704.7083333333334,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,11,11
705.0,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,11,11
705.2916666666666,83,62,7,13,0.0,0.0,0.0,0.0,320x180,320x180,11,11
705.5833333333334,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,11,11
705.875,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,11,11
706.1666666666666,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,11,11
706.4583333333334,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
706.75,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
707.0416666666666,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
707.3333333333334,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
707.625,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
707.9166666666666,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
708.2083333333334,83,75,7,19,0.0,0.0,0.0,0.0,320x180,320x180,15,12
708.5,67,75,6,19,0.2,1.9,0.0,0.0,320x180,320x180,15,12
708.7916666666666,67,75,6,19,0.2,1.9,0.0,0.0,320x180,320x180,15,12
709.0833333333334,67,75,6,19,0.2,1.9,0.0,0.0,320x180,320x180,15,12
709.375,67,75,6,19,0.2,1.9,0.0,0.0,320x180,320x180,15,12
709.6666666666666,67,75,6,19,0.2,1.9,0.0,0.0,320x180,320x180,15,12
709.9583333333334,67,75,6,19,0.2,1.9,0.0,0.0,320x180,320x180,15,12
710.25,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,13,12
710.5416666666666,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,13,12
710.8333333333334,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,13,12
711.125,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,13,12
711.4166666666666,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,15,8
711.7083333333334,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,15,8
712.0,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,15,8
712.2916666666666,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,14,12
712.5833333333334,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,14,12
712.875,67,61,6,9,0.2,1.9,0.0,0.0,320x180,320x180,14,12
713.1666666666666,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
713.4583333333334,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
713.75,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
714.0416666666666,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
714.3333333333334,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
714.625,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
714.9166666666666,68,61,6,9,0.9,6.8,0.0,0.0,320x180,320x180,14,11
715.2083333333334,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,11
715.5,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,11
715.7916666666666,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,11
716.0833333333334,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,11
716.375,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,12
716.6666666666666,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,12
716.9583333333334,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,14,12
717.25,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,15,9
717.5416666666666,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,15,9
717.8333333333334,68,66,6,13,0.9,6.8,2.7,3.9,480x270,320x180,15,9
718.125,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
718.4166666666666,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
718.7083333333334,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
719.0,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
719.2916666666666,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
719.5833333333334,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
719.875,135,66,11,13,2.9,18.7,2.7,3.9,480x270,320x180,14,12
720.1666666666666,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
720.4583333333334,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
720.75,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
721.0416666666666,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
721.3333333333334,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
721.625,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
721.9166666666666,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,15,11
722.2083333333334,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,14,12
722.5,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,14,12
722.7916666666666,135,80,11,21,2.9,18.7,1.6,1.9,480x270,320x180,14,12
723.0833333333334,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,14,12
723.375,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,14,12
723.6666666666666,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,14,12
723.9583333333334,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,14,12
724.25,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,15,11
724.5416666666666,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,15,11
724.8333333333334,57,80,6,21,0.0,0.0,1.6,1.9,480x270,320x180,15,11
725.125,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
725.4166666666666,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
725.7083333333334,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
726.0,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,14,11
726.5833333333334,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,14,11
726.875,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,14,11
727.1666666666666,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
727.4583333333334,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
727.75,57,81,6,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
728.0416666666666,62,81,5,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
728.3333333333334,62,81,5,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
728.625,62,81,5,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,12
728.9166666666666,62,81,5,7.,0.0,0.0,0.0,1.9,480x270,320x180,15,11
729.2083333333334,62,81,5,,0.0,0.0,0.0,1.9,480x270,320x180,15,11
729.5,62,81,5,,0.0,0.0,0.0,1.9,480x270,320x180,15,11
729.7916666666666,62,81,5,,0.0,0.0,0.0,1.9,480x270,320x180,15,11
730.0833333333334,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,10
730.375,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,10
730.6666666666666,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,10
730.9583333333334,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
731.25,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
731.5416666666666,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
731.8333333333334,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
732.125,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
732.4166666666666,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
732.7083333333334,62,67,5,10,0.0,0.0,1.4,1.9,480x270,320x180,15,12
733.0,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,15,12
733.2916666666666,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,15,12
733.5833333333334,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,15,12
733.875,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,14,12
734.1666666666666,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,14,12
734.4583333333334,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,14,12
734.75,65,67,4,10,0.4,4.1,1.4,1.9,480x270,320x180,14,12
735.0416666666666,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,15,11
735.3333333333334,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,15,11
735.625,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,15,11
735.9166666666666,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
736.2083333333334,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
736.5,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
736.7916666666666,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
737.0833333333334,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
737.375,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
737.6666666666666,65,62,4,6,0.4,4.1,0.0,1.9,640x360,320x180,12,12
737.9583333333334,71,62,5,6,0.0,0.0,0.0,1.9,640x360,320x180,13,11
738.25,71,62,5,6,0.0,0.0,0.0,1.9,640x360,320x180,13,11
738.5416666666666,71,62,5,6,0.0,0.0,0.0,1.9,640x360,320x180,13,11
738.8333333333334,71,62,5,6,0.0,0.0,0.0,1.9,640x360,320x180,16,12
739.125,71,62,5,6,0.0,0.0,0.0,1.9,640x360,320x180,16,12
739.4166666666666,71,62,5,6,0.0,0.0,0.0,1.9,640x360,320x180,16,12
739.7083333333334,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,21,12
740.0,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,21,12
740.2916666666666,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,21,12
740.5833333333334,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,21,12
740.875,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
741.1666666666666,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
741.4583333333334,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
741.75,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
742.0416666666666,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
742.3333333333334,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
742.625,71,66,5,9,0.0,0.0,0.0,0.0,640x360,320x180,18,11
742.9166666666666,54,66,3,9,0.6,4.7,0.0,0.0,640x360,320x180,16,12
743.2083333333334,54,66,3,9,0.6,4.7,0.0,0.0,640x360,320x180,16,12
743.5,54,66,3,9,0.6,4.7,0.0,0.0,640x360,320x180,16,12
743.7916666666666,54,66,3,9,0.6,4.7,0.0,0.0,640x360,320x180,22,11
744.0833333333334,54,66,3,9,0.6,4.7,0.0,0.0,640x360,320x180,22,11
744.375,54,66,3,9,0.6,4.7,0.0,0.0,640x360,320x180,22,11
744.6666666666666,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
744.9583333333334,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
745.25,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
745.5416666666666,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
745.8333333333334,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
746.125,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
746.4166666666666,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,27,11
746.7083333333334,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,15,11
747.0,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,15,11
747.2916666666666,54,52,3,6,0.6,4.7,0.0,0.0,640x360,320x180,15,11
747.5833333333334,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,17,12
747.875,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,17,12
748.1666666666666,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,17,12
748.4583333333334,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,17,12
748.75,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,23,9
749.0416666666666,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,23,9
749.3333333333334,66,52,4,6,0.0,0.0,0.0,0.0,640x360,320x180,23,9
749.625,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
749.9166666666666,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
750.2083333333334,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
750.5,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
750.7916666666666,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
751.0833333333334,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
751.375,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,21,12
751.6666666666666,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,16,12
751.9583333333334,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,16,12
752.25,66,55,4,26,0.0,0.0,0.0,0.0,640x360,320x180,16,12
752.5416666666666,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,25,12
752.8333333333334,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,25,12
753.125,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,25,12
753.4166666666666,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,26,11
753.7083333333334,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,26,11
754.0,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,26,11
754.2916666666666,102,55,7,26,1.2,7.1,0.0,0.0,640x360,320x180,26,11
754.5833333333334,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,26,11
754.875,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,26,11
755.1666666666666,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,26,11
755.4583333333334,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,25,12
755.75,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,25,12
756.0416666666666,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,25,12
756.3333333333334,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,25,12
756.625,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,27,11
756.9166666666666,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,27,11
757.2083333333334,102,66,7,16,1.2,7.1,0.0,0.0,640x360,320x180,27,11
757.5,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,26,11
757.7916666666666,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,26,11
758.0833333333334,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,26,11
758.375,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,27,12
758.6666666666666,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,27,12
758.9583333333334,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,27,12
759.25,69,66,4,16,0.1,1.4,0.0,0.0,640x360,320x180,27,12
759.5416666666666,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,27,12
759.8333333333334,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,27,12
760.125,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,27,12
760.4166666666666,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,11
760.7083333333334,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,11
761.0,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,11
761.2916666666666,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,13
761.5833333333334,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,13
761.875,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,13
762.1666666666666,69,62,4,15,0.1,1.4,0.0,0.0,640x360,320x180,26,13
762.4583333333334,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,27,11
762.75,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,27,11
763.0416666666666,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,27,11
763.3333333333334,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,26,12
763.625,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,26,12
763.9166666666666,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,26,12
764.2083333333334,58,62,4,15,0.0,0.0,0.0,0.0,640x360,320x180,26,12
764.5,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
764.7916666666666,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
765.0833333333334,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
765.375,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,11
765.6666666666666,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,11
765.9583333333334,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,11
766.25,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
766.5416666666666,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
766.8333333333334,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
767.125,58,54,4,12,0.0,0.0,0.0,0.0,640x360,320x180,26,12
767.4166666666666,75,54,6,12,0.4,3.2,0.0,0.0,640x360,320x180,21,11
767.7083333333334,75,54,6,12,0.4,3.2,0.0,0.0,640x360,320x180,21,11
768.0,75,54,6,12,0.4,3.2,0.0,0.0,640x360,320x180,21,11
768.2916666666666,75,54,6,12,0.4,3.2,0.0,0.0,640x360,320x180,21,11
768.5833333333334,75,54,6,12,0.4,3.2,0.0,0.0,640x360,320x180,21,11
768.875,75,54,6,12,0.4,3.2,0.0,0.0,640x360,320x180,21,11
769.1666666666666,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,19,11
769.4583333333334,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,19,11
769.75,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,19,11
770.0416666666666,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,19,11
770.3333333333334,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,20,12
770.625,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,20,12
770.9166666666666,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,20,12
771.2083333333334,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,26,12
771.5,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,26,12
771.7916666666666,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,26,12
772.0833333333334,75,80,6,26,0.4,3.2,0.0,0.0,640x360,320x180,26,12
772.375,140,80,11,26,1.0,6.2,0.0,0.0,640x360,320x180,27,11
772.6666666666666,140,80,11,26,1.0,6.2,0.0,0.0,640x360,320x180,27,11
772.9583333333334,140,80,11,26,1.0,6.2,0.0,0.0,640x360,320x180,27,11
773.25,140,80,11,26,1.0,6.2,0.0,0.0,640x360,320x180,27,11
773.5416666666666,140,80,11,26,1.0,6.2,0.0,0.0,640x360,320x180,27,11
773.8333333333334,140,80,11,26,1.0,6.2,0.0,0.0,640x360,320x180,27,11
774.125,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,27,12
774.4166666666666,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,27,12
774.7083333333334,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,27,12
775.0,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,27,12
775.2916666666666,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,26,11
775.5833333333334,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,26,11
775.875,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,26,11
776.1666666666666,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,26,11
776.4583333333334,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,26,11
776.75,140,89,11,9,1.0,6.2,0.0,0.0,640x360,320x180,26,11
777.0416666666666,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,11
777.3333333333334,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,11
777.625,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,11
777.9166666666666,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,11
778.2083333333334,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,10
778.5,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,10
778.7916666666666,709,89,14,9,2.0,16.3,0.0,0.0,640x360,320x180,26,10
779.0833333333334,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
779.375,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
779.6666666666666,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
779.9583333333334,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
780.25,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
780.5416666666666,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
780.8333333333334,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,26,11
781.125,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,27,11
781.4166666666666,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,27,11
781.7083333333334,709,376,14,16,2.0,16.3,1.4,1.9,640x360,320x180,27,11
782.0,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,27,11
782.2916666666666,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,27,11
782.5833333333334,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,27,11
782.875,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,27,11
783.1666666666666,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,26,10
783.4583333333334,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,26,10
783.75,709,376,15,16,3.4,28.3,1.4,1.9,640x360,320x180,26,10
